benchmark,total_time,solved
3.1,300.80698288598796,False
3.2,301.24550740700215,False
3.3,300.4779213190195,False
3.4,304.9600606560125,False
3.5,294.10996004898334,True
3.6,305.8834572909982,False
3.7,308.74195942201186,False
3.8,226.66679401695728,True
3.9,301.24037333996966,False
3.10,307.03055918501923,False
4.1,305.8255763979978,False
4.2,300.31519962404855,True
4.3,300.46242628694745,False
4.4,302.1708323539933,False
4.5,300.0912476119702,False
4.6,301.171259945957,False
4.7,300.70720207103295,False
4.8,300.2529682479799,False
4.9,305.2462719230098,False
4.10,300.7611716510146,False
