benchmark,total_time,solved
3.1,10.989728332031518,True
3.2,10.976391079020686,True
3.3,10.921303059032653,True
3.4,10.993509533989709,True
3.5,10.949504895019345,True
3.6,5.660523867991287,True
3.7,10.92863225005567,True
3.8,10.932204271957744,True
3.9,15.438113351003267,True
3.10,10.971973766980227,True
4.1,300.644746312988,False
4.2,300.9799528690055,False
4.3,261.89898572303355,True
4.4,300.09846380900126,False
4.5,254.1508596970234,True
4.6,300.04917844897136,False
4.7,300.0987836639979,False
4.8,300.09832893003477,False
4.9,300.0125032690121,False
4.10,22.825678105989937,True
