benchmark,total_time,solved
3.1,0.09457807899889303,True
3.2,0.09141695599828381,True
3.3,0.09088764099942637,True
3.4,0.09163745299883885,True
3.5,0.09026059399911901,True
3.6,0.09040786900004605,True
3.7,0.09139497900105198,True
3.8,0.09215525399849867,True
3.9,0.09044487100254628,True
3.10,0.09440072299912572,True
4.1,44.3661609860028,True
4.2,44.38984188700124,True
4.3,44.65901806200054,True
4.4,44.68827361399963,True
4.5,44.65436299799694,True
4.6,44.236535678999644,True
4.7,44.28544057500039,True
4.8,44.007794633998856,True
4.9,43.842106408999825,True
4.10,44.05871928199849,True
5.1,300.10044059199936,False
5.2,300.1009278640013,False
5.3,300.0976060110006,False
5.4,300.0979014179975,False
5.5,300.0978611249993,False
5.6,300.09827310000037,False
5.7,300.10034512999846,False
5.8,300.09909560800224,False
5.9,300.098481721001,False
5.10,300.0977981199976,False
6.1,300.098099138002,False
6.2,300.10122389200114,False
6.3,300.1010482430029,False
6.4,300.1013362900012,False
6.5,300.1010421589999,False
6.6,300.0989414359974,False
6.7,300.10137178300283,False
6.8,300.098861724,False
6.9,300.09892145400227,False
6.10,300.099646183,False
7.1,300.0990787269984,False
7.2,300.1005442110036,False
7.3,300.09999355999753,False
7.4,300.09910403600225,False
7.5,300.09928810499696,False
7.6,300.10102262799774,False
7.7,300.10039549699286,False
7.8,300.1008644989997,False
7.9,300.099491879002,False
7.10,300.09865964000346,False
8.1,300.09874885599856,False
8.2,300.0975285960012,False
8.3,300.1001954060048,False
8.4,300.1012385849972,False
8.5,300.0988294439958,False
8.6,300.09906703800516,False
8.7,300.0982994310034,False
8.8,300.1000643840016,False
8.9,300.09773283799586,False
8.10,300.1007953169974,False
9.1,300.09938132700336,False
9.2,300.1012775229974,False
9.3,300.0994656459952,False
9.4,300.0993249739986,False
9.5,300.1005339539988,False
9.6,300.1000980969984,False
9.7,300.10078615000384,False
9.8,300.10113873900264,False
9.9,300.0995903610019,False
9.10,300.10056848800014,False
10.1,300.0981895740042,False
10.2,300.1003578289965,False
10.3,300.09815062700363,False
10.4,300.09920744400006,False
10.5,300.1000232639999,False
10.6,300.0980165849978,False
10.7,300.09754324099777,False
10.8,300.0985647680063,False
10.9,300.10024064600293,False
10.10,300.1013285000008,False
11.1,300.0988825940003,False
11.2,300.1003326869977,False
11.3,300.1013616110067,False
11.4,300.09876444999827,False
11.5,300.0994639319979,False
11.6,300.09836902299867,False
11.7,300.09777526999824,False
11.8,300.1002349870032,False
11.9,300.10068003799825,False
11.10,300.0985174979942,False
12.1,300.09752672700415,False
12.2,300.10100886200235,False
12.3,300.1003337410002,False
12.4,300.0992635139992,False
12.5,300.09993168000074,False
12.6,300.098474720995,False
12.7,300.10044230300264,False
12.8,300.0988497050057,False
12.9,300.0994768770033,False
12.10,300.09869353700196,False
13.1,300.10048401899985,False
13.2,300.10065341399604,False
13.3,300.09854885499954,False
13.4,300.0994151060004,False
13.5,300.0977671389992,False
13.6,300.10135268999875,False
13.7,300.0991148890025,False
13.8,300.0987810019942,False
13.9,300.09866239300027,False
13.10,300.0976556940004,False
14.1,300.10142735899717,False
14.2,300.0976535459995,False
14.3,300.10008276799635,False
14.4,300.0979835370017,False
14.5,300.0976182099985,False
14.6,300.10133502999815,False
14.7,300.09887267600425,False
14.8,300.0977659489945,False
14.9,300.10081245200126,False
14.10,300.10052493600233,False
15.1,300.09791830799804,False
15.2,300.10056140099914,False
15.3,300.09794348399737,False
15.4,300.09971619200223,False
15.5,300.0998901130006,False
15.6,300.1002920760002,False
15.7,300.1011597809993,False
15.8,300.1005485509959,False
15.9,300.10026899199875,False
15.10,300.1010525409947,False
16.1,300.10101801000565,False
16.2,300.0977978250012,False
16.3,300.10149934900255,False
16.4,300.09989909099386,False
16.5,300.10164623600576,False
16.6,300.09878236600343,False
16.7,300.1013347240005,False
16.8,300.09829194699705,False
16.9,300.0977422080032,False
16.10,300.10072067100555,False
17.1,300.1012542180033,False
17.2,300.10183010699984,False
17.3,300.098368232997,False
17.4,300.0989639519976,False
17.5,300.0996925809959,False
17.6,300.09957638500055,False
17.7,300.1006510860025,False
17.8,300.10106011699827,False
17.9,300.1002246309945,False
17.10,300.10011962299177,False
18.1,300.1000840380002,False
18.2,300.09834725600376,False
18.3,300.10008703300264,False
18.4,300.1004279440094,False
18.5,300.09919891999743,False
18.6,300.0981202709954,False
18.7,300.0995987490023,False
18.8,300.0991763750062,False
18.9,300.09794677099853,False
18.10,300.09971621099976,False
19.1,300.10169816898997,False
19.2,300.09996013999626,False
19.3,300.0986355729983,False
19.4,300.1015206419979,False
19.5,300.0984934599983,False
19.6,300.0992862120038,False
19.7,300.09958622200065,False
19.8,300.1016743450018,False
19.9,300.0981318010017,False
19.10,300.0994947559957,False
20.1,300.09820497200417,False
20.2,300.10142359600286,False
20.3,300.09886428200116,False
20.4,300.0983449579944,False
20.5,300.0991871570004,False
20.6,300.09955301599985,False
20.7,300.1010816880007,False
20.8,300.09892003600544,False
20.9,300.0995430890034,False
20.10,300.09946253600356,False
21.1,300.1016994350066,False
21.2,300.0996364570019,False
21.3,300.10175520100165,False
21.4,300.0985420999932,False
21.5,300.10194702899025,False
21.6,300.09860156099603,False
21.7,300.1013986649923,False
21.8,300.09968935301004,False
21.9,300.10007859898906,False
21.10,300.1004190270032,False
22.1,300.09870652899554,False
22.2,300.0991120930121,False
22.3,300.0980845000013,False
22.4,300.0994895199983,False
22.5,300.1009349399974,False
22.6,300.09941128200444,False
22.7,300.09991771199566,False
22.8,300.09879588701006,False
22.9,300.10043239500374,False
22.10,300.0989499700081,False
23.1,300.09921521799697,False
23.2,300.09928128198953,False
23.3,300.09998617100064,False
23.4,300.1003084249969,False
23.5,300.09813085100905,False
23.6,300.0998409510066,False
23.7,300.09990177399595,False
23.8,300.0989914649981,False
23.9,300.1012501469959,False
23.10,300.100511378987,False
24.1,300.10201494800276,False
24.2,300.09860772799584,False
24.3,300.1004627270013,False
24.4,300.1016558209958,False
24.5,300.09995502899983,False
24.6,300.1010749309935,False
24.7,300.0985857029882,False
24.8,300.09808403199713,False
24.9,300.1007882459962,False
24.10,300.1012534140027,False
25.1,300.09869148499274,False
25.2,300.09959673599224,False
25.3,300.0985621389991,False
25.4,300.0986696250038,False
25.5,300.10187173300073,False
25.6,300.0993340129935,False
25.7,300.1008226900012,False
25.8,300.10086185600085,False
25.9,300.1018157449871,False
25.10,300.09956916699593,False
26.1,300.10160837900185,False
26.2,300.10160897999594,False
26.3,300.1001246210071,False
26.4,300.10031834599795,False
26.5,300.1022162659938,False
26.6,300.09920061899174,False
26.7,300.01804606699443,False
26.8,300.1004765789985,False
26.9,300.10123937699245,False
26.10,300.0997875460016,False
27.1,300.09855467799935,False
27.2,300.0994060330122,False
27.3,300.09923102200264,False
27.4,300.0228228729975,False
27.5,300.09202063299017,False
27.6,300.0939200040011,False
27.7,300.098760554989,False
27.8,300.0085201180045,False
27.9,300.1017227870034,False
27.10,300.09933761300636,False
28.1,300.0989367309958,False
28.2,300.0885133779957,False
28.3,300.10146131600777,False
28.4,300.10089531699487,False
28.5,300.04459656200197,False
28.6,300.0997738629958,False
28.7,300.09924389499065,False
28.8,300.1022733860009,False
28.9,300.0986174409918,False
28.10,300.0985688070068,False
29.1,300.1022182129964,False
29.2,300.0059007499949,False
29.3,300.1009876199969,False
29.4,300.0984223359992,False
29.5,300.0352485879994,False
29.6,300.01057508800295,False
29.7,300.1017217350018,False
29.8,300.10057766399404,False
29.9,300.0538295169972,False
29.10,300.10192878700036,False
30.1,300.10230238699296,False
30.2,300.10034076400916,False
30.3,300.0519703220052,False
30.4,300.09864158098935,False
30.5,300.10034825999173,False
30.6,300.10234715399565,False
30.7,300.10084527400613,False
30.8,300.1021818660083,False
30.9,300.0565105830028,False
30.10,300.098753785991,False
31.1,300.10197873400466,False
31.2,300.10228767200897,False
31.3,300.1024361419986,False
31.4,300.04450813800213,False
31.5,300.09939150301216,False
31.6,300.10244035899814,False
31.7,300.09935236000456,False
31.8,300.10107484999753,False
31.9,300.102424769997,False
31.10,300.0996592339943,False
32.1,300.1024874900031,False
32.2,300.1024731499929,False
32.3,300.0526951130014,False
32.4,300.09943300099985,False
32.5,300.10247803000675,False
32.6,300.0356509830017,False
32.7,300.1022239610029,False
32.8,300.100982095013,False
32.9,300.100658233001,False
32.10,300.02759027900174,False
33.1,300.1005273369956,False
33.2,300.09993459799443,False
33.3,300.1015072589944,False
33.4,300.1012207890017,False
33.5,300.10254535901186,False
33.6,300.10139199800324,False
33.7,300.09950081899296,False
33.8,300.0994883809908,False
33.9,300.1014053590043,False
33.10,300.099765965002,False
34.1,300.1026258900092,False
34.2,300.1021936879988,False
34.3,300.0995716640027,False
34.4,300.0212190489983,False
34.5,300.1006783670018,False
34.6,300.10264128400013,False
34.7,300.10111474400037,False
34.8,300.1002406110056,False
34.9,300.1026093239925,False
34.10,300.1002990049892,False
35.1,300.0993329949997,False
35.2,300.10272852599155,False
35.3,300.10267310201016,False
35.4,300.09477448700636,False
35.5,300.0856898600032,False
35.6,300.0987273220089,False
35.7,300.0991862450028,False
35.8,300.0993543749937,False
35.9,300.1001621089963,False
35.10,300.1025354059966,False
36.1,300.10118428200076,False
36.2,300.10279541301134,False
36.3,300.099306988006,False
36.4,300.0941169430007,False
36.5,300.1023140239995,False
36.6,300.1028265460045,False
36.7,300.1027549900027,False
36.8,300.05104438499257,False
36.9,300.0989188130043,False
36.10,300.09988844599866,False
37.1,300.1008313839993,False
37.2,300.1015699039999,False
37.3,300.0998696739989,False
37.4,300.1011249059957,False
37.5,300.0993179139914,False
37.6,300.08480835599767,False
37.7,300.0993965899979,False
37.8,300.10031273099594,False
37.9,300.03400144500483,False
37.10,300.1028230880038,False
38.1,300.03600799701235,False
38.2,300.058793802993,False
38.3,300.1029026819888,False
38.4,300.07020426400413,False
38.5,300.10294902500755,False
38.6,300.09979574200406,False
38.7,300.0612878000102,False
38.8,300.10286011100106,False
38.9,300.1028480009991,False
38.10,300.10283335100394,False
39.1,300.102030501992,False
39.2,300.10295180400135,False
39.3,300.10293101900606,False
39.4,300.0767872459983,False
39.5,300.00347195401264,False
39.6,300.10305770800915,False
39.7,300.10305937199155,False
39.8,300.08231403600075,False
39.9,300.06596903898753,False
39.10,300.08982154901605,False
40.1,300.0608585180016,False
40.2,300.027539903007,False
40.3,300.0436229920015,False
40.4,300.10299916099757,False
40.5,300.10308332700515,False
40.6,300.0358804879943,False
40.7,300.1030180249945,False
40.8,300.0131865909789,False
40.9,300.00473805799265,False
40.10,300.0150552120176,False
41.1,300.10309612899437,False
41.2,300.1031243180041,False
41.3,300.1031106590235,False
41.4,300.1030934920127,False
41.5,300.1031774619769,False
41.6,300.09993996997946,False
41.7,300.1031217400159,False
41.8,300.10309522997704,False
41.9,300.07275928297895,False
41.10,300.0868132140022,False
42.1,300.0720462529862,False
42.2,300.09352703302284,False
42.3,300.1031845380203,False
42.4,300.10078702602186,False
42.5,300.02127149602165,False
42.6,300.0713059080008,False
42.7,300.1032297950005,False
42.8,300.02862489799736,False
42.9,300.10320070400485,False
42.10,300.10323224100284,False
43.1,300.1033657389926,False
43.2,300.10328039099113,False
43.3,300.1011761650152,False
43.4,300.1033011729887,False
43.5,300.1032716160116,False
43.6,300.04911914499826,False
43.7,300.10328903701156,False
43.8,300.0548460939899,False
43.9,300.10334795800736,False
43.10,300.1034038880025,False
44.1,300.0798212339869,False
44.2,300.1034288559749,False
44.3,300.10337095402065,False
44.4,300.10334980199696,False
44.5,300.1034582570137,False
44.6,300.1034336980083,False
44.7,300.0155470530153,False
44.8,300.0519674120005,False
44.9,300.10338200899423,False
44.10,300.1034030469891,False
45.1,300.10192149397335,False
45.2,300.1035111050005,False
45.3,300.10353357400163,False
45.4,300.03173081899877,False
45.5,300.08482104798895,False
45.6,300.05384579199017,False
45.7,300.10347568200086,False
45.8,300.10295348099316,False
45.9,300.0568960069795,False
