benchmark,total_time,solved
3.1,5.117786365968641,True
3.2,5.108045462984592,True
3.3,5.1059136759722605,True
3.4,5.108975334034767,True
3.5,5.109133381047286,True
3.6,5.091734580986667,True
3.7,5.11112013499951,True
3.8,5.109455797995906,True
3.9,5.0903371890308335,True
3.10,5.106748134014197,True
4.1,5.24834482796723,True
4.2,5.175064929993823,True
4.3,5.1497528229956515,True
4.4,5.247828042018227,True
4.5,5.145160635991488,True
4.6,5.2075574670452625,True
4.7,5.244058642012533,True
4.8,5.124022896983661,True
4.9,5.122400097025093,True
4.10,5.111463791981805,True
5.1,5.472980619000737,True
5.2,5.285717546008527,True
5.3,5.322950893023517,True
5.4,5.815897638036404,True
5.5,5.408889953047037,True
5.6,5.213385219976772,True
5.7,5.142232562997378,True
5.8,5.286756836983841,True
5.9,5.438837438006885,True
5.10,5.46058004203951,True
6.1,5.23638832801953,True
6.2,5.204997231019661,True
6.3,5.275335586047731,True
6.4,5.204452723031864,True
6.5,5.224804861005396,True
6.6,5.211820955970325,True
6.7,5.503989685967099,True
6.8,5.243174568982795,True
6.9,5.494753381004557,True
6.10,5.587336744996719,True
7.1,6.006228796031792,True
7.2,80.05010561400559,True
7.3,5.424804479989689,True
7.4,12.389607015007641,True
7.5,300.1012618059758,False
7.6,5.603789477027021,True
7.7,84.63909697497729,True
7.8,5.601961517997552,True
7.9,5.292321651009843,True
7.10,5.470859371009283,True
8.1,8.551644545979798,True
8.2,5.272879553027451,True
8.3,5.635593932995107,True
8.4,5.464766117976978,True
8.5,8.737097862001974,True
8.6,300.03726941201603,False
8.7,27.26898248400539,True
8.8,6.18487204896519,True
8.9,300.09899183700327,False
8.10,5.453435291012283,True
9.1,16.27725019096397,True
9.2,6.572702903999016,True
9.3,300.05166591802845,False
9.4,185.39968839799985,True
9.5,300.09953631594544,False
9.6,7.770638471003622,True
9.7,5.47117461898597,True
9.8,5.896543890004978,True
9.9,12.793132274004165,True
9.10,6.466713990957942,True
10.1,195.85995095601538,True
10.2,8.121802945039235,True
10.3,300.10113879299024,False
10.4,300.1012765750056,False
10.5,16.419428913970478,True
10.6,300.1011435720138,False
10.7,11.512844151991885,True
10.8,300.1012723619933,False
10.9,300.10127176804235,False
10.10,300.06549866800196,False
11.1,300.03388440201525,False
11.2,27.226684110995848,True
11.3,5.505759474996012,True
11.4,300.0308292179834,False
11.5,300.10131269099656,False
11.6,300.0145463239751,False
11.7,6.346083553973585,True
11.8,17.568322531005833,True
11.9,5.71420801396016,True
11.10,21.75514830404427,True
12.1,300.08722131699324,False
12.2,21.1333834999823,True
12.3,300.1012849829858,False
12.4,300.1000974189956,False
12.5,300.100534349971,False
12.6,300.101252500026,False
12.7,11.043793388002086,True
12.8,300.05806236399803,False
12.9,300.09463844203856,False
12.10,34.39058659499278,True
13.1,17.029353989986703,True
13.2,300.10130406101234,False
13.3,300.101255017973,False
13.4,300.1013109990163,False
13.5,300.0980716019985,False
13.6,300.1013022509869,False
13.7,300.1012403210043,False
13.8,300.0977504030452,False
13.9,300.1012573899934,False
13.10,300.1012457420002,False
14.1,300.09815439698286,False
14.2,300.1010042220005,False
14.3,300.1012966679991,False
14.4,300.0736682660063,False
14.5,300.0964089150075,False
14.6,300.09747594298096,False
14.7,300.0469137139735,False
14.8,300.0198881110409,False
14.9,300.0987206239952,False
14.10,300.10133473499445,False
15.1,300.0450382120325,False
15.2,300.0993882800103,False
15.3,300.1012963029789,False
15.4,300.064568895963,False
15.5,300.0984947530087,False
15.6,300.10127809399273,False
15.7,300.101352297992,False
15.8,300.1012338990113,False
15.9,300.09799324104097,False
15.10,300.10130311502144,False
16.1,300.0382694299915,False
16.2,300.1013409839943,False
16.3,300.1012712219963,False
16.4,300.09934987599263,False
16.5,300.1012874409789,False
16.6,300.09895890700864,False
16.7,300.1012696890393,False
16.8,300.1013345079846,False
16.9,300.10135308501776,False
16.10,300.10066943400307,False
17.1,300.1012178880046,False
17.2,300.06350900698453,False
17.3,300.0309745100094,False
17.4,35.142540356959216,True
17.5,300.1012276679976,False
17.6,300.1012783959741,False
17.7,300.0351329189725,False
17.8,300.0784485930344,False
17.9,300.1012219989789,False
17.10,300.0485830900143,False
18.1,300.101340661,False
18.2,300.1013355649775,False
18.3,300.0732187220128,False
18.4,300.06105025997385,False
18.5,300.10131164098857,False
18.6,300.0684728050255,False
18.7,300.1013476839871,False
18.8,300.0821998960455,False
18.9,300.09738586703315,False
18.10,300.08548580197385,False
19.1,300.0977996789734,False
19.2,300.0997812169953,False
19.3,300.1013009310118,False
19.4,300.07751748198643,False
19.5,300.10135265399003,False
19.6,300.02963215101045,False
19.7,300.02825261099497,False
19.8,300.1004612110555,False
19.9,300.1013180260197,False
19.10,300.03135280503193,False
20.1,300.0997945740237,False
20.2,300.0411592129967,False
20.3,300.0841966550215,False
20.4,300.10129277798114,False
20.5,300.10033125802875,False
20.6,300.03721399296774,False
20.7,300.0310584430117,False
20.8,300.1013076559757,False
20.9,300.1011174659943,False
20.10,300.1015717900009,False
21.1,300.1011870329967,False
21.2,300.10132402699674,False
21.3,300.00901407701895,False
21.4,300.0987705690204,False
21.5,300.1013334810268,False
21.6,300.0080585270189,False
21.7,300.0997425469686,False
21.8,300.10131016297964,False
21.9,300.0292560789967,False
21.10,300.1001704740338,False
