benchmark,total_time,solved
 31.10,300.10, False
 32.1,300.10, False
 32.2,300.07, False
 32.3,300.04, False
 32.4,300.10, False
 32.5,300.05, False
 32.6,300.09, False
 32.7,300.04, False
 32.8,300.10, False
 32.9,300.10, False
 32.10,300.04, False
 33.1,300.03, False
 33.2,300.10, False
 33.3,300.10, False
 33.4,300.08, False
 33.5,300.10, False
 33.6,300.04, False
 33.7,300.10, False
 33.8,300.03, False
 33.9,300.10, False
 33.10,300.10, False
 34.1,300.10, False
 34.2,300.10, False
 34.3,300.10, False
 34.4,300.03, False
 34.5,300.10, False
 34.6,300.10, False
 34.7,300.10, False
 34.8,300.07, False
 34.9,300.05, False
 34.10,300.10, False
 35.1,300.10, False
 35.2,300.01, False
 35.3,300.10, False
 35.4,300.10, False
 35.5,300.10, False
 35.6,300.10, False
 35.7,300.10, False
 35.8,300.10, False
 35.9,300.10, False
 35.10,300.09, False
 36.1,300.10, False
 36.2,300.10, False
 36.3,300.10, False
 36.4,300.08, False
 36.5,300.10, False
 36.6,300.05, False
 36.7,300.10, False
 36.8,300.03, False
 36.9,300.10, False
 36.10,300.10, False
 37.1,300.07, False
 37.2,300.10, False
 37.3,300.10, False
 37.4,300.10, False
 37.5,300.00, False
 37.6,300.10, False
 37.7,300.10, False
 37.8,300.10, False
 37.9,300.08, False
 37.10,300.10, False
 38.1,300.02, False
 38.2,300.10, False
 38.3,300.10, False
 38.4,300.10, False
38.5,300.10121010401053,False
38.6,300.1012271360087,False
38.7,300.1012096350023,False
38.8,300.10125126800267,False
38.9,300.0160891000123,False
38.10,300.1012513169844,False
39.1,300.0973105090088,False
39.2,300.0813489090069,False
39.3,300.0489447909931,False
39.4,300.0253496239893,False
39.5,300.10071232999326,False
39.6,300.02595931701944,False
39.7,300.1012248909974,False
39.8,300.10056092299055,False
39.9,300.10119643897633,False
39.10,300.1001616260037,False
40.1,300.01894871299737,False
40.2,300.10123076301534,False
40.3,300.1012640870176,False
40.4,300.09753777700826,False
40.5,300.083515618986,False
40.6,300.0924490519974,False
40.7,300.0511954969843,False
40.8,300.10126989800483,False
40.9,300.0979988640174,False
40.10,300.0996604299871,False
41.1,300.1011934960261,False
41.2,300.1012551689637,False
41.3,300.1011991520063,False
41.4,300.1012370340177,False
41.5,300.07406008895487,False
41.6,300.0060565980384,False
41.7,300.02668907598127,False
41.8,300.1012539670337,False
41.9,300.1012676220271,False
41.10,300.101250341977,False
42.1,300.09886048396584,False
42.2,300.1012368979864,False
42.3,300.1012639810215,False
42.4,300.10123194701737,False
42.5,300.0900509849889,False
42.6,300.042424010986,False
42.7,300.101138086,False
42.8,300.101223433041,False
42.9,300.10124112298945,False
42.10,300.01524622598663,False
43.1,300.0125204970245,False
43.2,300.10106947500026,False
43.3,300.1012291290099,False
43.4,300.10123056999873,False
43.5,300.10122130298987,False
43.6,300.1015931040165,False
43.7,300.02718095795717,False
43.8,300.09824573999504,False
43.9,300.09917006798787,False
43.10,300.0024532499956,False
44.1,300.03787464799825,False
44.2,300.0153001960134,False
44.3,300.087184567994,False
44.4,300.10114240896655,False
44.5,300.10118404601235,False
44.6,300.1010348730488,False
44.7,300.1012338580331,False
44.8,300.1012554879999,False
44.9,300.03848041500896,False
44.10,300.1011547149974,False
45.1,300.10108738404233,False
45.2,300.05026602896396,False
45.3,300.1012950760196,False
45.4,300.10126158501953,False
45.5,300.0212146419799,False
45.6,300.10127100505633,False
45.7,300.05233682203107,False
45.8,300.100999347982,False
45.9,300.1012288440252,False
45.10,300.1012431620038,False
46.1,300.07649740803754,False
46.2,300.10127450799337,False
46.3,300.0310611689929,False
46.4,300.1011709800223,False
46.5,300.0979927490116,False
46.6,300.08586627902696,False
46.7,300.1012345189811,False
46.8,300.1012106160051,False
46.9,300.09316267998656,False
46.10,300.01734526699875,False
47.1,300.1010076770326,False
47.2,300.0404928890057,False
47.3,300.1011847759946,False
47.4,300.10118356201565,False
47.5,300.1001510840142,False
47.6,300.09778718301095,False
47.7,300.02202301000943,False
47.8,300.1011698740185,False
47.9,300.0999627360143,False
47.10,300.10111116297776,False
48.1,300.101236860035,False
48.2,300.0553761239862,False
48.3,300.0089844140457,False
48.4,300.04368984804023,False
48.5,300.1012280770228,False
48.6,300.1011539949686,False
48.7,300.05715796601726,False
48.8,300.03571343800286,False
48.9,300.0537761360174,False
48.10,300.10114054597216,False
49.1,300.10123123798985,False
49.2,300.08748646394815,False
49.3,300.1012620549882,False
49.4,300.0972474879818,False
49.5,300.1003796009463,False
49.6,300.0076810630271,False
