benchmark,total_time,solved
3.1,79.33377153798938,True
3.2,80.44004493503598,True
3.3,81.76479230402038,True
3.4,82.71170970099047,True
3.5,80.37152049998986,True
3.6,79.7224386720336,True
3.7,80.10306735301856,True
3.8,80.85440980602289,True
3.9,81.46567264897749,True
3.10,82.92541895300383,True
4.1,300.0741144309868,False
4.2,300.09977315203287,False
4.3,300.10094117495464,False
4.4,300.0984509389964,False
4.5,300.0988805780071,False
4.6,300.0977524369955,False
4.7,300.098837395024,False
4.8,300.0996932940325,False
4.9,300.1022728509852,False
4.10,300.1015611429466,False
5.1,300.10156026203185,False
5.2,300.0998598979786,False
5.3,300.05930686800275,False
5.4,300.1014246100094,False
5.5,300.1014002470183,False
5.6,300.0084849059931,False
5.7,300.10134252900025,False
5.8,300.0994142559939,False
5.9,300.1003695499967,False
5.10,300.0161219770089,False
6.1,300.10166115895845,False
6.2,300.100132416992,False
6.3,300.1010478120297,False
6.4,300.0994645099854,False
6.5,300.0982590310159,False
6.6,300.0987280739937,False
6.7,300.0986316589988,False
6.8,300.0989059690037,False
6.9,300.10036689502886,False
6.10,300.10019010998076,False
7.1,300.0981076070457,False
7.2,300.1014991760021,False
7.3,300.05720920296153,False
7.4,300.09879291499965,False
7.5,300.1001971689984,False
7.6,300.01091524900403,False
7.7,300.09815980901476,False
7.8,300.10163896001177,False
7.9,300.10131023201393,False
7.10,300.10044243896846,False
