benchmark,total_time,solved
3.1,0.027301617999910377,True
3.2,0.016323159001331078,True
3.3,0.015337777000240749,True
3.4,0.015242561999912141,True
3.5,0.014780895002331818,True
3.6,0.012498568998125847,True
3.7,0.02054849900014233,True
3.8,0.015086117000464583,True
3.9,0.013138326001353562,True
3.10,0.014939600998332025,True
4.1,0.026949478000460658,True
4.2,0.02360144599879277,True
4.3,0.019900360999599798,True
4.4,0.024301607001689263,True
4.5,0.019952844999352237,True
4.6,0.02248314600001322,True
4.7,0.024326581002242165,True
4.8,0.016491541999130277,True
4.9,0.016273077999358065,True
4.10,0.014229316002456471,True
5.1,0.03259250900009647,True
5.2,0.028583463998074876,True
5.3,0.029551134000939783,True
5.4,0.033224840997718275,True
5.5,0.028141237002273556,True
5.6,0.02554429000156233,True
5.7,0.01835498700165772,True
5.8,0.024246625001978828,True
5.9,0.027556430002732668,True
5.10,0.028866291002486832,True
6.1,0.028774018999683904,True
6.2,0.02603451700269943,True
6.3,0.029709008002100745,True
6.4,0.02573040800052695,True
6.5,0.02214560399806942,True
6.6,0.025915637001162395,True
6.7,0.03531156999815721,True
6.8,0.024883261998184025,True
6.9,0.030695412002387457,True
6.10,0.03422677599883173,True
7.1,0.04012533999775769,True
7.2,0.04885960500178044,True
7.3,0.03398906100119348,True
7.4,0.11197082199942088,True
7.5,0.10130902400123887,True
7.6,0.03598368900202331,True
7.7,0.0766585359997407,True
7.8,0.03446111100129201,True
7.9,0.030590780999773415,True
7.10,0.03691885300213471,True
8.1,0.07214087399916025,True
8.2,0.03297719599868287,True
8.3,0.04634774699661648,True
8.4,0.04250355000112904,True
8.5,0.051467270001012366,True
8.6,0.10579771700213314,True
8.7,0.07333723800184089,True
8.8,0.04776058599964017,True
8.9,0.09998238899788703,True
8.10,0.03463598199959961,True
9.1,0.13165241300157504,True
9.2,0.05073450000054436,True
9.3,0.15506298599939328,True
9.4,0.1088548070001707,True
9.5,0.13688908100084518,True
9.6,0.0915185920021031,True
9.7,0.04150834599931841,True
9.8,0.0571658059998299,True
9.9,0.10146449500098242,True
9.10,0.0921007870019821,True
10.1,0.22890616099903127,True
10.2,0.07614973300223937,True
10.3,0.215004867000971,True
10.4,0.14905721600007382,True
10.5,0.09382716999971308,True
10.6,0.40167910899981507,True
10.7,0.07315538300099433,True
10.8,0.23464015900026425,True
10.9,0.853609810998023,True
10.10,0.10801115499998559,True
11.1,1.111190797000745,True
11.2,0.15523967299668584,True
11.3,0.05138949600222986,True
11.4,2.07951192100154,True
11.5,0.417142940001213,True
11.6,0.45091037200108985,True
11.7,0.0950835929979803,True
11.8,0.23103729500144254,True
11.9,0.05654549600149039,True
11.10,0.13818187800279702,True
12.1,0.3305785390002711,True
12.2,0.1274984140000015,True
12.3,14.239430005000031,True
12.4,0.9348666249970847,True
12.5,0.4650821210016147,True
12.6,0.7344075760011037,True
12.7,0.21438234499873943,True
12.8,0.6226578200003132,True
12.9,0.2858296779995726,True
12.10,0.18426919700141298,True
13.1,0.19782952300010948,True
13.2,8.9127556429994,True
13.3,6.268013278000581,True
